iteration,Month,TimeIndex,objective_SEK,theta_SEK,violation_SEK,positive_rows,n_arcs,n_vars,status,termination,dual_rhs_current_SEK,dual_selection
2,April,20,419.9216857135418,0.0,419.9216857135418,8,130,1170,ok,optimal,419.9216857135418,standard_primal_shadow_dual
2,April,21,802.0919706662015,0.0,802.0919706662015,10,130,1170,ok,optimal,802.0919706662015,standard_primal_shadow_dual
2,April,22,155.29325333631863,0.0,155.29325333631863,6,128,1152,ok,optimal,155.29325333631863,standard_primal_shadow_dual
2,April,23,1233.8798871777904,0.0,1233.8798871777904,7,126,1134,ok,optimal,1233.8798871777904,standard_primal_shadow_dual
2,April,24,21.561968235960478,0.0,21.561968235960478,7,126,1134,ok,optimal,21.561968235960478,standard_primal_shadow_dual
2,April,25,165.03680897486396,0.0,165.03680897486396,5,118,1062,ok,optimal,165.03680897486396,standard_primal_shadow_dual
2,April,26,463.00608480119274,0.0,463.00608480119274,6,122,1098,ok,optimal,463.00608480119274,standard_primal_shadow_dual
2,April,27,45.41151488388689,0.0,45.41151488388689,7,120,1080,ok,optimal,45.41151488388689,standard_primal_shadow_dual
2,April,28,699.1754049354117,0.0,699.1754049354117,10,122,1098,ok,optimal,699.1754049354117,standard_primal_shadow_dual
2,April,29,76.42958428112264,0.0,76.42958428112264,8,124,1116,ok,optimal,76.42958428112264,standard_primal_shadow_dual
2,April,30,953.8854272686531,0.0,953.8854272686531,9,122,1098,ok,optimal,953.8854272686531,standard_primal_shadow_dual
2,April,31,0.0,0.0,0.0,7,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,April,32,0.0,0.0,0.0,7,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,April,33,272.78328,0.0,272.78328,6,124,1116,ok,optimal,272.78328,standard_primal_shadow_dual
2,April,34,0.0,0.0,0.0,10,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
2,April,35,0.0,0.0,0.0,6,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
2,April,36,59.68999,0.0,59.68999,4,120,1080,ok,optimal,59.68999,standard_primal_shadow_dual
2,April,37,0.0,0.0,0.0,2,108,972,ok,optimal,0.0,standard_primal_shadow_dual
2,April,38,38.01037375,0.0,38.01037375,3,112,1008,ok,optimal,38.01037375,standard_primal_shadow_dual
2,April,39,0.0,0.0,0.0,1,106,954,ok,optimal,0.0,standard_primal_shadow_dual
2,April,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,April,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,April,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,April,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,April,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,April,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,April,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,April,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,April,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,2,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
2,May,3,11.714895811996362,0.0,11.714895811996362,3,92,828,ok,optimal,11.714895811996362,standard_primal_shadow_dual
2,May,4,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
2,May,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,7,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,8,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,9,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,10,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,11,56.86711875000014,0.0,56.86711875000014,1,80,720,ok,optimal,56.86711875000014,standard_primal_shadow_dual
2,May,12,0.0,0.0,0.0,1,96,864,ok,optimal,0.0,standard_primal_shadow_dual
2,May,13,0.0,0.0,0.0,1,118,1062,ok,optimal,0.0,standard_primal_shadow_dual
2,May,14,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,May,15,213.07770887053542,0.0,213.07770887053542,6,126,1134,ok,optimal,213.07770887053542,standard_primal_shadow_dual
2,May,16,115.9108266879124,0.0,115.9108266879124,10,130,1170,ok,optimal,115.9108266879124,standard_primal_shadow_dual
2,May,17,1186.0317694905818,0.0,1186.0317694905818,14,130,1170,ok,optimal,1186.0317694905818,standard_primal_shadow_dual
2,May,18,1308.4029808188989,0.0,1308.4029808188989,8,130,1170,ok,optimal,1308.4029808188989,standard_primal_shadow_dual
2,May,19,630.0259190731043,0.0,630.0259190731043,14,130,1170,ok,optimal,630.0259190731043,standard_primal_shadow_dual
2,May,20,349.25974880031214,0.0,349.25974880031214,13,130,1170,ok,optimal,349.25974880031214,standard_primal_shadow_dual
2,May,21,349.2802841031723,0.0,349.2802841031723,10,130,1170,ok,optimal,349.2802841031723,standard_primal_shadow_dual
2,May,22,373.16323934704286,0.0,373.16323934704286,7,128,1152,ok,optimal,373.16323934704286,standard_primal_shadow_dual
2,May,23,1151.4883533113903,0.0,1151.4883533113903,6,126,1134,ok,optimal,1151.4883533113903,standard_primal_shadow_dual
2,May,24,0.0,0.0,0.0,6,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,May,25,472.7690179703464,0.0,472.7690179703464,5,118,1062,ok,optimal,472.7690179703464,standard_primal_shadow_dual
2,May,26,402.6346092033467,0.0,402.6346092033467,4,122,1098,ok,optimal,402.6346092033467,standard_primal_shadow_dual
2,May,27,0.0,0.0,0.0,4,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
2,May,28,1112.0007582234234,0.0,1112.0007582234234,8,122,1098,ok,optimal,1112.0007582234234,standard_primal_shadow_dual
2,May,29,625.2899595772011,0.0,625.2899595772011,7,124,1116,ok,optimal,625.2899595772011,standard_primal_shadow_dual
2,May,30,887.2493962499984,0.0,887.2493962499984,6,122,1098,ok,optimal,887.2493962499984,standard_primal_shadow_dual
2,May,31,703.8241918632068,0.0,703.8241918632068,7,126,1134,ok,optimal,703.8241918632068,standard_primal_shadow_dual
2,May,32,423.32260152320964,0.0,423.32260152320964,7,126,1134,ok,optimal,423.32260152320964,standard_primal_shadow_dual
2,May,33,0.0,0.0,0.0,6,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
2,May,34,371.9653088030076,0.0,371.9653088030076,9,128,1152,ok,optimal,371.9653088030076,standard_primal_shadow_dual
2,May,35,803.1311800423991,0.0,803.1311800423991,6,124,1116,ok,optimal,803.1311800423991,standard_primal_shadow_dual
2,May,36,109.6608628053014,0.0,109.6608628053014,5,120,1080,ok,optimal,109.6608628053014,standard_primal_shadow_dual
2,May,37,0.0,0.0,0.0,4,108,972,ok,optimal,0.0,standard_primal_shadow_dual
2,May,38,0.0,0.0,0.0,4,112,1008,ok,optimal,0.0,standard_primal_shadow_dual
2,May,39,0.0,0.0,0.0,1,106,954,ok,optimal,0.0,standard_primal_shadow_dual
2,May,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,May,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,2,30.07125367269012,0.0,30.07125367269012,1,90,810,ok,optimal,30.07125367269012,standard_primal_shadow_dual
2,June,3,50.261166422481516,0.0,50.261166422481516,3,92,828,ok,optimal,50.261166422481516,standard_primal_shadow_dual
2,June,4,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
2,June,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,7,1.9027037499999988,0.0,1.9027037499999988,5,24,216,ok,optimal,1.9027037499999988,standard_primal_shadow_dual
2,June,8,3.805407500000001,0.0,3.805407500000001,4,20,180,ok,optimal,3.805407500000001,standard_primal_shadow_dual
2,June,9,13.705308598571387,0.0,13.705308598571387,4,32,288,ok,optimal,13.705308598571387,standard_primal_shadow_dual
2,June,10,88.54033500000003,0.0,88.54033500000003,4,32,288,ok,optimal,88.54033500000003,standard_primal_shadow_dual
2,June,11,0.0,0.0,0.0,5,80,720,ok,optimal,0.0,standard_primal_shadow_dual
2,June,12,0.0,0.0,0.0,2,96,864,ok,optimal,0.0,standard_primal_shadow_dual
2,June,13,780.5015898871362,0.0,780.5015898871362,4,118,1062,ok,optimal,780.5015898871362,standard_primal_shadow_dual
2,June,14,0.0,0.0,0.0,3,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,June,15,0.0,0.0,0.0,3,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,June,16,222.19709926138938,0.0,222.19709926138938,8,130,1170,ok,optimal,222.19709926138938,standard_primal_shadow_dual
2,June,17,184.00048855308376,0.0,184.00048855308376,14,130,1170,ok,optimal,184.00048855308376,standard_primal_shadow_dual
2,June,18,135.18191317085737,0.0,135.18191317085737,8,130,1170,ok,optimal,135.18191317085737,standard_primal_shadow_dual
2,June,19,1660.6661070561083,0.0,1660.6661070561083,10,130,1170,ok,optimal,1660.6661070561083,standard_primal_shadow_dual
2,June,20,537.9046153325089,0.0,537.9046153325089,10,130,1170,ok,optimal,537.9046153325089,standard_primal_shadow_dual
2,June,21,698.6834943158999,0.0,698.6834943158999,11,130,1170,ok,optimal,698.6834943158999,standard_primal_shadow_dual
2,June,22,758.741932836656,0.0,758.741932836656,8,128,1152,ok,optimal,758.741932836656,standard_primal_shadow_dual
2,June,23,231.24530193708506,0.0,231.24530193708506,11,126,1134,ok,optimal,231.24530193708506,standard_primal_shadow_dual
2,June,24,0.0,0.0,0.0,10,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,June,25,785.6296414239447,0.0,785.6296414239447,11,118,1062,ok,optimal,785.6296414239447,standard_primal_shadow_dual
2,June,26,658.1059885611412,0.0,658.1059885611412,8,122,1098,ok,optimal,658.1059885611412,standard_primal_shadow_dual
2,June,27,364.3561605637702,0.0,364.3561605637702,9,120,1080,ok,optimal,364.3561605637702,standard_primal_shadow_dual
2,June,28,413.6544529292601,0.0,413.6544529292601,10,122,1098,ok,optimal,413.6544529292601,standard_primal_shadow_dual
2,June,29,737.5660469502872,0.0,737.5660469502872,10,124,1116,ok,optimal,737.5660469502872,standard_primal_shadow_dual
2,June,30,332.90449755493876,0.0,332.90449755493876,12,122,1098,ok,optimal,332.90449755493876,standard_primal_shadow_dual
2,June,31,181.56604513561055,0.0,181.56604513561055,9,126,1134,ok,optimal,181.56604513561055,standard_primal_shadow_dual
2,June,32,419.6057130006741,0.0,419.6057130006741,11,126,1134,ok,optimal,419.6057130006741,standard_primal_shadow_dual
2,June,33,27.034238067585825,0.0,27.034238067585825,8,124,1116,ok,optimal,27.034238067585825,standard_primal_shadow_dual
2,June,34,622.5697426919037,0.0,622.5697426919037,9,128,1152,ok,optimal,622.5697426919037,standard_primal_shadow_dual
2,June,35,423.2030386738936,0.0,423.2030386738936,6,124,1116,ok,optimal,423.2030386738936,standard_primal_shadow_dual
2,June,36,0.0,0.0,0.0,3,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
2,June,37,0.0,0.0,0.0,3,108,972,ok,optimal,0.0,standard_primal_shadow_dual
2,June,38,0.0,0.0,0.0,3,112,1008,ok,optimal,0.0,standard_primal_shadow_dual
2,June,39,31.11041892999232,0.0,31.11041892999232,1,106,954,ok,optimal,31.11041892999232,standard_primal_shadow_dual
2,June,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,June,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,2,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
2,July,3,11.714895811995866,0.0,11.714895811995866,3,92,828,ok,optimal,11.714895811995866,standard_primal_shadow_dual
2,July,4,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
2,July,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,7,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,8,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,9,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,10,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,11,0.0,0.0,0.0,1,80,720,ok,optimal,0.0,standard_primal_shadow_dual
2,July,12,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,13,0.0,0.0,0.0,1,118,1062,ok,optimal,0.0,standard_primal_shadow_dual
2,July,14,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,July,15,286.82095537751786,0.0,286.82095537751786,1,126,1134,ok,optimal,286.82095537751786,standard_primal_shadow_dual
2,July,16,703.2425398216195,0.0,703.2425398216195,7,130,1170,ok,optimal,703.2425398216195,standard_primal_shadow_dual
2,July,17,468.06088618789215,0.0,468.06088618789215,13,130,1170,ok,optimal,468.06088618789215,standard_primal_shadow_dual
2,July,18,1602.592703288596,0.0,1602.592703288596,7,130,1170,ok,optimal,1602.592703288596,standard_primal_shadow_dual
2,July,19,0.0,0.0,0.0,6,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
2,July,20,334.4689959125198,0.0,334.4689959125198,6,130,1170,ok,optimal,334.4689959125198,standard_primal_shadow_dual
2,July,21,0.0,0.0,0.0,2,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
2,July,22,333.25197119408523,0.0,333.25197119408523,2,128,1152,ok,optimal,333.25197119408523,standard_primal_shadow_dual
2,July,23,0.0,0.0,0.0,7,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,July,24,0.0,0.0,0.0,5,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,July,25,526.3831425548553,0.0,526.3831425548553,4,118,1062,ok,optimal,526.3831425548553,standard_primal_shadow_dual
2,July,26,362.53069159131024,0.0,362.53069159131024,3,122,1098,ok,optimal,362.53069159131024,standard_primal_shadow_dual
2,July,27,33.29126269864524,0.0,33.29126269864524,4,120,1080,ok,optimal,33.29126269864524,standard_primal_shadow_dual
2,July,28,0.0,0.0,0.0,6,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
2,July,29,638.6474096182556,0.0,638.6474096182556,2,124,1116,ok,optimal,638.6474096182556,standard_primal_shadow_dual
2,July,30,1.55,0.0,1.55,4,122,1098,ok,optimal,1.55,standard_primal_shadow_dual
2,July,31,164.68825182698274,0.0,164.68825182698274,5,126,1134,ok,optimal,164.68825182698274,standard_primal_shadow_dual
2,July,32,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,July,33,0.0,0.0,0.0,6,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
2,July,34,197.71523127019447,0.0,197.71523127019447,7,128,1152,ok,optimal,197.71523127019447,standard_primal_shadow_dual
2,July,35,263.24281194950584,0.0,263.24281194950584,6,124,1116,ok,optimal,263.24281194950584,standard_primal_shadow_dual
2,July,36,0.0,0.0,0.0,3,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
2,July,37,0.0,0.0,0.0,2,108,972,ok,optimal,0.0,standard_primal_shadow_dual
2,July,38,41.386624768625154,0.0,41.386624768625154,3,112,1008,ok,optimal,41.386624768625154,standard_primal_shadow_dual
2,July,39,0.0,0.0,0.0,1,106,954,ok,optimal,0.0,standard_primal_shadow_dual
2,July,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,July,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,2,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
2,August,3,0.0,0.0,0.0,3,92,828,ok,optimal,0.0,standard_primal_shadow_dual
2,August,4,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
2,August,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,7,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,8,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,9,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,10,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,11,0.0,0.0,0.0,1,80,720,ok,optimal,0.0,standard_primal_shadow_dual
2,August,12,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,13,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,14,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,August,15,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,August,16,169.518671302911,0.0,169.518671302911,7,130,1170,ok,optimal,169.518671302911,standard_primal_shadow_dual
2,August,17,1416.252365992615,0.0,1416.252365992615,12,130,1170,ok,optimal,1416.252365992615,standard_primal_shadow_dual
2,August,18,729.4919666807101,0.0,729.4919666807101,7,130,1170,ok,optimal,729.4919666807101,standard_primal_shadow_dual
2,August,19,752.5986802685297,0.0,752.5986802685297,3,130,1170,ok,optimal,752.5986802685297,standard_primal_shadow_dual
2,August,20,0.0,0.0,0.0,4,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
2,August,21,0.0,0.0,0.0,1,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
2,August,22,0.0,0.0,0.0,1,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
2,August,23,256.81297684370946,0.0,256.81297684370946,6,126,1134,ok,optimal,256.81297684370946,standard_primal_shadow_dual
2,August,24,140.00936945006885,0.0,140.00936945006885,5,126,1134,ok,optimal,140.00936945006885,standard_primal_shadow_dual
2,August,25,195.00047001923562,0.0,195.00047001923562,5,118,1062,ok,optimal,195.00047001923562,standard_primal_shadow_dual
2,August,26,184.5759594896369,0.0,184.5759594896369,2,122,1098,ok,optimal,184.5759594896369,standard_primal_shadow_dual
2,August,27,66.58252539729048,0.0,66.58252539729048,3,120,1080,ok,optimal,66.58252539729048,standard_primal_shadow_dual
2,August,28,210.1965880430679,0.0,210.1965880430679,8,122,1098,ok,optimal,210.1965880430679,standard_primal_shadow_dual
2,August,29,0.0,0.0,0.0,3,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
2,August,30,169.70156500000007,0.0,169.70156500000007,6,122,1098,ok,optimal,169.70156500000007,standard_primal_shadow_dual
2,August,31,648.2154243218043,0.0,648.2154243218043,4,126,1134,ok,optimal,648.2154243218043,standard_primal_shadow_dual
2,August,32,0.0,0.0,0.0,2,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,August,33,314.14635092080755,0.0,314.14635092080755,6,124,1116,ok,optimal,314.14635092080755,standard_primal_shadow_dual
2,August,34,208.2126264690219,0.0,208.2126264690219,9,128,1152,ok,optimal,208.2126264690219,standard_primal_shadow_dual
2,August,35,51.135660406647254,0.0,51.135660406647254,4,124,1116,ok,optimal,51.135660406647254,standard_primal_shadow_dual
2,August,36,45.340307316482026,0.0,45.340307316482026,3,120,1080,ok,optimal,45.340307316482026,standard_primal_shadow_dual
2,August,37,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,38,0.0,0.0,0.0,1,112,1008,ok,optimal,0.0,standard_primal_shadow_dual
2,August,39,0.0,0.0,0.0,1,106,954,ok,optimal,0.0,standard_primal_shadow_dual
2,August,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,August,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,2,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
2,September,3,29.143533608565768,0.0,29.143533608565768,3,92,828,ok,optimal,29.143533608565768,standard_primal_shadow_dual
2,September,4,65.35333866502438,0.0,65.35333866502438,1,90,810,ok,optimal,65.35333866502438,standard_primal_shadow_dual
2,September,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,7,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,8,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,9,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,10,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,11,0.0,0.0,0.0,1,80,720,ok,optimal,0.0,standard_primal_shadow_dual
2,September,12,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,13,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,14,0.0,0.0,0.0,1,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,September,15,159.96299539104817,0.0,159.96299539104817,2,126,1134,ok,optimal,159.96299539104817,standard_primal_shadow_dual
2,September,16,485.8653540125638,0.0,485.8653540125638,7,130,1170,ok,optimal,485.8653540125638,standard_primal_shadow_dual
2,September,17,262.13402103686536,0.0,262.13402103686536,15,130,1170,ok,optimal,262.13402103686536,standard_primal_shadow_dual
2,September,18,0.0,0.0,0.0,7,130,1170,ok,optimal,0.0,standard_primal_shadow_dual
2,September,19,728.3213034856739,0.0,728.3213034856739,5,130,1170,ok,optimal,728.3213034856739,standard_primal_shadow_dual
2,September,20,108.2360021028162,0.0,108.2360021028162,4,130,1170,ok,optimal,108.2360021028162,standard_primal_shadow_dual
2,September,21,163.2920600051471,0.0,163.2920600051471,2,130,1170,ok,optimal,163.2920600051471,standard_primal_shadow_dual
2,September,22,0.0,0.0,0.0,1,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
2,September,23,135.319499247138,0.0,135.319499247138,6,126,1134,ok,optimal,135.319499247138,standard_primal_shadow_dual
2,September,24,38.869108078743224,0.0,38.869108078743224,5,126,1134,ok,optimal,38.869108078743224,standard_primal_shadow_dual
2,September,25,548.9940119662747,0.0,548.9940119662747,6,118,1062,ok,optimal,548.9940119662747,standard_primal_shadow_dual
2,September,26,3.0,0.0,3.0,3,122,1098,ok,optimal,3.0,standard_primal_shadow_dual
2,September,27,0.0,0.0,0.0,4,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
2,September,28,0.0,0.0,0.0,9,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
2,September,29,304.7853924999994,0.0,304.7853924999994,3,124,1116,ok,optimal,304.7853924999994,standard_primal_shadow_dual
2,September,30,0.0,0.0,0.0,6,122,1098,ok,optimal,0.0,standard_primal_shadow_dual
2,September,31,0.0,0.0,0.0,2,126,1134,ok,optimal,0.0,standard_primal_shadow_dual
2,September,32,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,33,41.02374601006816,0.0,41.02374601006816,6,124,1116,ok,optimal,41.02374601006816,standard_primal_shadow_dual
2,September,34,0.0,0.0,0.0,5,128,1152,ok,optimal,0.0,standard_primal_shadow_dual
2,September,35,0.0,0.0,0.0,3,124,1116,ok,optimal,0.0,standard_primal_shadow_dual
2,September,36,0.0,0.0,0.0,1,120,1080,ok,optimal,0.0,standard_primal_shadow_dual
2,September,37,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,38,0.0,0.0,0.0,1,112,1008,ok,optimal,0.0,standard_primal_shadow_dual
2,September,39,0.0,0.0,0.0,1,106,954,ok,optimal,0.0,standard_primal_shadow_dual
2,September,40,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,41,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,42,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,43,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,44,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,45,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,46,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,47,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,September,48,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,October,1,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,October,2,15.536814397556562,0.0,15.536814397556562,1,90,810,ok,optimal,15.536814397556562,standard_primal_shadow_dual
2,October,3,0.0,0.0,0.0,3,92,828,ok,optimal,0.0,standard_primal_shadow_dual
2,October,4,0.0,0.0,0.0,1,90,810,ok,optimal,0.0,standard_primal_shadow_dual
2,October,5,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,October,6,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,October,7,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,October,8,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,October,9,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
2,October,10,0.0,0.0,0.0,0,0,0,ok,empty_zero_redirection,,
